id,filename,tuple1,tuple2,contextId1,contextId2,label
215,111_Pandora - Music & Podcasts,"(social_media,  collect,  personal_info, user action)","(third_parties,  not collect,  advertising_id, no condition)",928,1030,-1
216,111_Pandora - Music & Podcasts,"(social_media,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, no condition)",928,982,0
217,111_Pandora - Music & Podcasts,"(third_parties,  collect,  account, user action)","(advertiser,  not collect,  personal_info, user action)",995,1023,-1
218,111_Pandora - Music & Podcasts,"(third_parties,  collect,  account, user action)","(unspecified entity,  not collect,  account, user action)",964,1023,-1
219,111_Pandora - Music & Podcasts,"(third_parties,  collect,  account, user action)","(unspecified entity,  not collect,  personal_info, no condition)",982,1023,-1
220,111_Pandora - Music & Podcasts,"(third_parties,  collect,  address, no condition)","(unspecified entity,  not collect,  personal_info, no condition)",932,982,-1
221,111_Pandora - Music & Podcasts,"(third_parties,  collect,  advertising_id, no condition)","(third_parties,  not collect,  advertising_id, no condition)",1023,1030,-1
222,111_Pandora - Music & Podcasts,"(third_parties,  collect,  advertising_id, no condition)","(unspecified entity,  not collect,  personal_info, no condition)",982,1023,-1
223,111_Pandora - Music & Podcasts,"(third_parties,  collect,  advertising_statistics, no condition)","(unspecified entity,  not collect,  personal_info, no condition)",982,1023,-1
224,111_Pandora - Music & Podcasts,"(third_parties,  collect,  analytics, third party)","(unspecified entity,  not collect,  personal_info, no condition)",982,1023,-1
225,111_Pandora - Music & Podcasts,"(third_parties,  collect,  contact_information,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",918,982,-1
226,111_Pandora - Music & Podcasts,"(third_parties,  collect,  cookie, user action)","(advertiser,  not collect,  personal_info, user action)",944,995,-1
227,111_Pandora - Music & Podcasts,"(third_parties,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",944,982,-1
228,111_Pandora - Music & Podcasts,"(third_parties,  collect,  device, user action)","(advertiser,  not collect,  personal_info, user action)",944,995,-1
229,111_Pandora - Music & Podcasts,"(third_parties,  collect,  device, user action)","(third_parties,  not collect,  advertising_id, no condition)",944,1030,-1
230,111_Pandora - Music & Podcasts,"(third_parties,  collect,  device, user action)","(unspecified entity,  not collect,  personal_info, no condition)",944,982,-1
231,111_Pandora - Music & Podcasts,"(third_parties,  collect,  email,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",982,1017,0
232,111_Pandora - Music & Podcasts,"(third_parties,  collect,  location,  specific operation and third party)","(advertiser,  not collect,  personal_info, user action)",995,1034,-1
233,111_Pandora - Music & Podcasts,"(third_parties,  collect,  location,  specific operation and third party)","(unspecified entity,  not collect,  location, user action)",900,1034,-1
234,111_Pandora - Music & Podcasts,"(third_parties,  collect,  log,  third party and specific operation)","(advertiser,  not collect,  personal_info, user action)",915,995,-1
235,111_Pandora - Music & Podcasts,"(third_parties,  collect,  log,  third party and specific operation)","(third_parties,  not collect,  device,  third party)",915,1030,-1
236,111_Pandora - Music & Podcasts,"(third_parties,  collect,  personal_info, no condition)","(unspecified entity,  not collect,  personal_info, no condition)",944,982,-1
237,111_Pandora - Music & Podcasts,"(third_parties,  collect,  personal_name,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",982,1017,0
238,111_Pandora - Music & Podcasts,"(third_parties,  collect,  phone_number,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",982,1017,0
239,111_Pandora - Music & Podcasts,"(third_parties,  collect,  software_identifier,  third party)","(third_parties,  not collect,  advertising_id, no condition)",913,1030,-1
240,111_Pandora - Music & Podcasts,"(third_parties,  collect,  software_identifier,  third party)","(third_parties,  not collect,  device,  third party)",913,1030,-1
241,111_Pandora - Music & Podcasts,"(third_parties,  collect,  software_identifier,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",913,982,-1
242,111_Pandora - Music & Podcasts,"(tiktok,  collect,  cookie,  third party)","(third_parties,  not collect,  device,  third party)",932,1030,-1
243,111_Pandora - Music & Podcasts,"(tiktok,  collect,  cookie,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",932,982,-1
244,111_Pandora - Music & Podcasts,"(tiktok,  collect,  ip_address,  third party)","(third_parties,  not collect,  device,  third party)",932,1030,-1
245,111_Pandora - Music & Podcasts,"(tiktok,  collect,  ip_address,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",932,982,-1
246,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  account, user action)","(advertiser,  not collect,  personal_info, user action)",995,1018,-1
247,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  account, user action)",964,1018,-1
248,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  account, user action)","(unspecified entity,  not collect,  personal_info, no condition)",982,1018,-1
249,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  address,  user input)","(advertiser,  not collect,  personal_info, user action)",995,1006,-1
250,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  location, user action)",900,1006,0
251,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  address,  user input)","(unspecified entity,  not collect,  personal_info, no condition)",982,1006,-1
252,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  advertising_statistics,  third party)","(third_parties,  not collect,  device,  third party)",941,1030,-1
253,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  advertising_statistics,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",941,982,0
254,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  analytics, user action)","(advertiser,  not collect,  personal_info, user action)",995,1018,-1
255,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  analytics, user action)","(unspecified entity,  not collect,  personal_info, no condition)",982,1018,-1
256,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  contact_information, user action)","(advertiser,  not collect,  personal_info, user action)",978,995,-1
257,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  contact_information, user action)","(unspecified entity,  not collect,  personal_info, no condition)",978,982,-1
258,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  cookie, user action)","(advertiser,  not collect,  personal_info, user action)",907,995,-1
259,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  cookie, user action)","(unspecified entity,  not collect,  personal_info, no condition)",907,982,-1
260,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  device, user action)","(advertiser,  not collect,  personal_info, user action)",995,1018,-1
261,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  device, user action)","(third_parties,  not collect,  advertising_id, no condition)",1018,1030,-1
262,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  device, user action)","(unspecified entity,  not collect,  personal_info, no condition)",982,1018,-1
263,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  email, user action and third party)","(advertiser,  not collect,  personal_info, user action)",923,995,2
264,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  fine_location,  specific operation)","(advertiser,  not collect,  personal_info, user action)",995,1033,2
265,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  fine_location,  specific operation)","(unspecified entity,  not collect,  personal_info, no condition)",982,1033,-1
266,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  location, user action)","(advertiser,  not collect,  personal_info, user action)",995,1033,2
267,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  location, user action)","(unspecified entity,  not collect,  location, user action)",900,1033,-1
268,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  location, user action)","(unspecified entity,  not collect,  personal_info, no condition)",982,1033,-1
269,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  personal_info, user action)","(third_parties,  not collect,  advertising_id, no condition)",978,1030,-1
270,111_Pandora - Music & Podcasts,"(unspecified entity,  collect,  personal_info, user action)","(unspecified entity,  not collect,  personal_info, no condition)",978,982,-1
271,113_Napster Music,"(unspecified entity,  collect,  internet_activity,  user consent)","(analytics,  not collect,  analytics,  user action)",1075,1121,-1
272,113_Napster Music,"(we,  collect,  address, user action)","(we,  not collect,  address,  no condition)",1059,1095,-1
273,113_Napster Music,"(we,  collect,  coarse_location,  user consent)","(we,  not collect,  address,  no condition)",1084,1095,-1
274,113_Napster Music,"(we,  collect,  contact_information, user action)","(we,  not collect,  address,  no condition)",1095,1126,-1
275,113_Napster Music,"(we,  collect,  location, user action)","(we,  not collect,  address,  no condition)",1095,1120,-1
276,113_Napster Music,"(we,  collect,  personal_info, user action)","(we,  not collect,  address,  no condition)",1066,1095,-1
277,113_Napster Music,"(we,  collect,  protected_information, user action)","(we,  not collect,  address,  no condition)",1095,1126,-1
278,114_Voloco_ Auto Vocal Tune Studio,"(social_media,  collect,  email, third party and input)","(unspecified entity,  not collect,  email, user action)",1172,1196,-1
279,114_Voloco_ Auto Vocal Tune Studio,"(unspecified entity,  collect,  email, user action)","(unspecified entity,  not collect,  email, user action)",1196,1196,-1
280,114_Voloco_ Auto Vocal Tune Studio,"(we,  collect,  account,  third party)","(we,  not collect,  account,  no condition)",1168,1168,-1
281,114_Voloco_ Auto Vocal Tune Studio,"(we,  collect,  personal_info, user action)","(we,  not collect,  account,  no condition)",1167,1168,-1
282,116_TheNewYorkTimes,"(advertiser,  collect,  advertising_id,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",1307,1382,-1
283,116_TheNewYorkTimes,"(advertiser,  collect,  advertising_statistics, user action)","(unspecified entity,  not collect,  personal_info, no condition)",1307,1382,-1
284,116_TheNewYorkTimes,"(advertiser,  collect,  cookie,  third party service)","(unspecified entity,  not collect,  personal_info, no condition)",1307,1382,-1
285,116_TheNewYorkTimes,"(advertiser,  collect,  personal_info,  consent)","(unspecified entity,  not collect,  personal_info, no condition)",1368,1382,-1
286,116_TheNewYorkTimes,"(android,  collect,  advertising_id,  specific operation)","(unspecified entity,  not collect,  personal_info, no condition)",1367,1382,-1
287,116_TheNewYorkTimes,"(social_media,  collect,  contact_information,  third party)","(unspecified entity,  not collect,  personal_info, no condition)",1382,1417,-1
288,116_TheNewYorkTimes,"(social_media,  collect,  email, no condition)","(unspecified entity,  not collect,  personal_info, no condition)",1382,1418,-1
289,116_TheNewYorkTimes,"(social_media,  collect,  personal_info, no condition)","(unspecified entity,  not collect,  personal_info, no condition)",1382,1418,-1
